2021.09.17,08:00,151.64000,151.74000,151.63100,151.69400,2043
2021.09.17,09:00,151.69300,151.69500,151.53100,151.58000,5141
2021.09.17,10:00,151.57800,151.70900,151.47400,151.63000,7382
2021.09.17,11:00,151.63100,151.87400,151.57500,151.71500,6765
2021.09.17,12:00,151.71600,151.76600,151.50800,151.61700,6800
2021.09.17,13:00,151.61200,151.71800,151.49500,151.70600,6466
2021.09.17,14:00,151.70700,151.78100,151.63500,151.75800,5820
2021.09.17,15:00,151.75700,151.84500,151.73000,151.80200,6685
2021.09.17,16:00,151.80100,151.93000,151.44700,151.53300,9271
2021.09.17,17:00,151.52900,151.53500,151.07200,151.17200,9339
2021.09.17,18:00,151.17100,151.25200,151.08200,151.22600,7454
2021.09.17,19:00,151.22500,151.37700,151.16800,151.18700,4595
2021.09.17,20:00,151.18600,151.23700,151.04800,151.07600,3661
2021.09.17,21:00,151.07500,151.10700,151.00400,151.00400,3951
2021.09.17,22:00,151.00500,151.13400,151.00000,151.01700,2836
2021.09.17,23:00,151.01700,151.05400,150.96100,150.98900,2594
2021.09.20,00:00,151.00000,151.11400,150.83200,150.85200,616
2021.09.20,01:00,150.99600,151.05200,150.84000,150.95000,1818
2021.09.20,02:00,150.95500,151.01000,150.92400,150.98000,1008
2021.09.20,03:00,150.98100,151.04500,150.96100,150.99400,1466
2021.09.20,04:00,150.99500,150.99500,150.72100,150.72200,2054
2021.09.20,05:00,150.72800,150.73900,150.58900,150.61300,2701
2021.09.20,06:00,150.61300,150.79000,150.60800,150.70900,1777
2021.09.20,07:00,150.71000,150.71500,150.62100,150.63600,1350
2021.09.20,08:00,150.63700,150.72700,150.61300,150.69300,1772
2021.09.20,09:00,150.69200,150.70700,150.33600,150.35800,5218
2021.09.20,10:00,150.36000,150.36700,149.97000,150.04100,8153
2021.09.20,11:00,150.04300,150.07000,149.81900,149.97400,6564
2021.09.20,12:00,149.97900,150.08500,149.77700,149.93100,6058
2021.09.20,13:00,149.93200,150.19800,149.90200,149.94800,5868
2021.09.20,14:00,149.94900,150.00700,149.58500,149.59300,6615
2021.09.20,15:00,149.58200,149.79500,149.40600,149.68600,7832
2021.09.20,16:00,149.68700,150.04700,149.65000,149.99200,8198
2021.09.20,17:00,149.98900,149.98900,149.57300,149.65400,8907
2021.09.20,18:00,149.65600,149.80300,149.45800,149.49800,6702
2021.09.20,19:00,149.49800,149.53200,149.26800,149.26800,6094
2021.09.20,20:00,149.26600,149.46600,149.18200,149.39900,5298
2021.09.20,21:00,149.39900,149.43500,149.19200,149.23400,5075
2021.09.20,22:00,149.23400,149.54100,149.18600,149.45700,5637
2021.09.20,23:00,149.45800,149.48200,149.33700,149.33700,3274
2021.09.21,00:00,149.32600,149.41400,149.27400,149.39000,1484
2021.09.21,01:00,149.38300,149.53300,149.32400,149.49700,2813
2021.09.21,02:00,149.49800,149.54000,149.33600,149.50600,2232
2021.09.21,03:00,149.50400,149.66900,149.37700,149.57400,3789
2021.09.21,04:00,149.57100,149.73700,149.52300,149.69500,3890
2021.09.21,05:00,149.69600,149.79600,149.64300,149.79400,2448
2021.09.21,06:00,149.79900,149.85700,149.67800,149.85700,2689
2021.09.21,07:00,149.85600,149.90000,149.76800,149.83300,2195
2021.09.21,08:00,149.83100,149.87700,149.65900,149.67600,2492
2021.09.21,09:00,149.67300,149.93700,149.64700,149.78000,6054
2021.09.21,10:00,149.78000,150.11200,149.77300,150.01800,8337
2021.09.21,11:00,150.01700,150.13500,149.88800,149.92300,7072
2021.09.21,12:00,149.92300,150.02800,149.83800,149.98400,5409
2021.09.21,13:00,149.98400,150.03000,149.78000,149.86900,5172
2021.09.21,14:00,149.86800,149.87400,149.59300,149.64000,5922
2021.09.21,15:00,149.64000,149.75300,149.34800,149.38100,8789
2021.09.21,16:00,149.38300,149.52800,149.12200,149.37400,9362
2021.09.21,17:00,149.37600,149.40100,148.95300,149.00500,9883
2021.09.21,18:00,149.00700,149.41400,148.96000,149.37900,7454
2021.09.21,19:00,149.38000,149.43200,149.18100,149.25600,5380
