2020.10.21,12:45,0.92839,0.92880,0.92823,0.92825,1314
2020.10.21,13:00,0.92826,0.92892,0.92808,0.92884,1139
2020.10.21,13:15,0.92885,0.92915,0.92873,0.92901,1311
2020.10.21,13:30,0.92903,0.92944,0.92892,0.92915,1034
2020.10.21,13:45,0.92914,0.92955,0.92913,0.92945,1035
2020.10.21,14:00,0.92945,0.92951,0.92917,0.92932,1060
2020.10.21,14:15,0.92931,0.92959,0.92924,0.92924,420
2020.10.21,14:30,0.92931,0.92931,0.92840,0.92853,1027
2020.10.21,14:45,0.92852,0.92891,0.92830,0.92891,1121
2020.10.21,15:00,0.92891,0.92991,0.92891,0.92972,1296
2020.10.21,15:15,0.92972,0.93058,0.92950,0.93050,1408
2020.10.21,15:30,0.93051,0.93150,0.93038,0.93131,1783
2020.10.21,15:45,0.93130,0.93204,0.93117,0.93149,1299
2020.10.21,16:00,0.93152,0.93212,0.93131,0.93195,1390
2020.10.21,16:15,0.93199,0.93207,0.93110,0.93115,1191
2020.10.21,16:30,0.93114,0.93227,0.93114,0.93186,2212
2020.10.21,16:45,0.93185,0.93251,0.93179,0.93241,2029
